source_center,destination_center,median_factor,mean_factor,corridor_volume,median_actual_time,median_osrm_time,median_distance
IND562132AAA,IND577501AAA,1.9204054503157195,1.9118949097308346,8,147.5,80.0,108.29390000000001
IND562132AAA,IND577598AAC,1.5339366515837103,1.5985393063337208,60,92.0,59.0,83.26679999999999
IND562132AAA,IND580028AAA,1.6464669606888518,1.7996829201991027,46,261.5,155.5,221.0131
IND562132AAA,IND583101AAA,1.586372679045093,1.6095967595448655,100,163.0,102.5,143.78015
IND562132AAA,IND600056AAB,1.7408999307261164,1.7922140199887029,182,246.0,155.0,183.33980000000003
IND562132AAA,IND683511AAA,2.0,2.0978853600503182,29,470.0,213.0,236.065
IND562132AAA,IND712311AAA,2.2496069549515894,2.4006252503172942,216,1465.0,661.0,911.7320500000001
IND562132AAA,IND751002AAB,1.9902325518012032,1.9606133420749596,818,1024.0,493.0,691.45415
IND562132AAC,IND000000ACB,1.777644905069832,1.7381283495343847,78,1535.5,858.0,1173.3377500000001
IND562159AAA,IND562117AAA,1.8731884057971016,1.910856871133551,22,45.0,25.0,27.3857
IND563101AAB,IND560300AAB,6.163636363636364,6.163636363636364,1,339.0,55.0,63.8641
IND563101AAB,IND563125AAB,1.4415584415584415,1.4506179304566402,4,37.0,26.0,28.0907
IND563101AAB,IND563131AAA,1.5,1.559824121119006,50,30.5,21.0,28.531950000000002
IND563116AAA,IND563131AAB,1.8397435897435899,2.2636467398270805,28,28.5,14.0,14.7366
IND563125AAB,IND560300AAA,3.849056603773585,3.8479680696661824,3,204.0,53.0,59.1122
IND563125AAB,IND560300AAB,2.0879227053140097,2.8935944121748554,32,70.0,44.5,47.36755
IND563130AAA,IND563131AAB,1.069047619047619,1.2275423746290994,30,34.5,33.0,22.722
IND563131AAA,IND563125AAB,1.8192934782608696,1.9172677342162867,70,50.0,24.5,33.8074
IND563131AAB,IND560300AAA,1.9574468085106382,2.261316124246782,21,103.0,47.0,52.7848
IND563131AAB,IND560300AAB,2.34,2.978595717186774,35,108.0,46.0,49.2035
IND563131AAB,IND563116AAA,1.7647058823529411,1.9201170243316625,32,21.5,12.0,12.73265
IND570020AAA,IND571301AAA,1.9,2.317260974319798,17,38.0,21.0,25.8946
IND570020AAA,IND571430AAA,2.8541666666666665,2.6523412698412696,3,137.0,48.0,51.0145
IND570020AAA,IND571602AAA,1.9479166666666665,2.323447277904809,28,49.0,25.5,33.805800000000005
IND571104AAA,IND573142AAA,1.6394230769230769,1.6394230769230769,2,47.5,29.0,30.39245
IND571104AAA,IND577598AAB,1.85,1.966330537977397,31,37.0,19.0,27.8387
IND571105AAA,IND571114AAA,4.804166666666667,4.804166666666667,2,116.0,24.5,27.1432
IND571105AAA,IND571213AAA,1.6442687747035574,1.7014442307706037,24,50.5,30.0,33.679050000000004
IND571111AAB,IND571313AAB,1.6363636363636365,1.666382565223986,20,43.0,26.5,29.153
IND571114AAA,IND570020AAA,4.230769230769231,4.090247095239356,19,152.0,48.0,52.7352
IND571124AAA,IND570020AAA,4.205329153605016,4.577294838337011,20,101.0,24.5,32.8653
IND571213AAA,IND570020AAA,8.47887323943662,8.47887323943662,1,602.0,71.0,85.0601
IND571213AAA,IND571114AAA,1.5486205336951606,1.5384921618596994,24,100.5,66.0,72.90870000000001
IND571301AAA,IND571111AAB,1.9130434782608696,1.964192826168929,16,39.0,20.0,28.7494
IND571313AAB,IND571440AAA,1.2734767025089606,1.4457338794280281,20,51.0,39.0,35.165949999999995
IND571401AAA,IND562160AAB,0.9583152409900131,0.955906964566973,20,42.5,43.5,35.1555
IND571426AAA,IND571104AAA,1.8227848101265822,1.8929886559587774,45,77.0,49.0,60.732
IND571430AAA,IND571124AAA,1.4848484848484849,1.5279519607770253,19,47.0,32.0,33.725300000000004
IND571432AAB,IND571426AAA,1.3333333333333333,1.4758003832946456,34,45.5,30.0,32.75365
IND571438AAB,IND571401AAA,1.25,1.200552765600122,17,38.0,30.0,24.4872
IND571440AAA,IND571430AAA,1.0,1.0011690197767615,19,44.0,43.0,31.1367
IND572101AAA,IND561203AAB,1.729490022172949,1.7930491764764693,72,46.0,26.5,35.81565
IND572101AAA,IND562101AAA,2.334677419354839,2.2799818271960737,8,82.5,35.5,50.3411
IND572201AAB,IND573103AAA,2.1390977443609023,2.147673872180451,4,40.5,18.5,26.379350000000002
IND572201AAB,IND573201AAB,1.7758333333333334,1.7312407870949797,6,69.0,47.0,51.234
IND572201AAB,IND577101AAA,2.2307104660045836,2.07845047109753,4,139.0,60.5,68.86995
IND572201AAB,IND577116AAA,1.8653846153846154,1.7803418803418805,3,79.0,39.0,51.3883
IND573103AAA,IND572201AAB,1.588235294117647,1.6405228758169936,3,27.0,17.0,24.5233
IND573103AAA,IND577116AAA,1.3774928774928776,1.3342060411721834,10,36.0,25.5,34.4276
IND573116AAA,IND571426AAA,6.293103448275862,6.293103448275862,2,158.0,25.5,28.40515
IND573116AAA,IND571432AAB,1.7272727272727273,1.7276773152087168,24,58.5,35.5,43.4718
IND573116AAA,IND573142AAA,1.6801801801801801,1.6801801801801801,2,82.0,45.5,44.601200000000006
IND573134AAB,IND573201AAB,2.225108225108225,2.4040434633458956,28,61.0,25.5,35.21
IND573134AAB,IND577101AAA,1.7992202729044835,1.7992202729044835,2,64.0,36.5,48.08215
IND573142AAA,IND573201AAB,1.8038461538461539,1.9521169187423055,34,61.5,34.0,37.4041
IND573201AAB,IND572201AAB,1.434782608695652,1.4288821202613675,33,69.0,46.0,50.4369
IND573201AAB,IND573103AAA,2.796794871794872,2.6561620160884867,6,85.0,28.0,34.280699999999996
IND573201AAB,IND573116AAA,1.6787749287749287,1.9457626649340813,28,40.0,26.0,32.50165
IND573201AAB,IND573134AAB,1.6808149405772497,1.8224244246368608,6,42.0,25.0,35.29345
IND573201AAB,IND575004AAB,2.6533333333333333,2.6507157151049716,94,255.5,85.0,119.92824999999999
IND574104AAA,IND574216AAA,2.1291666666666664,2.2168870604204156,52,63.5,30.0,34.477450000000005
IND574117AAA,IND576101AAA,1.6614906832298137,1.6614906832298137,2,36.5,22.0,24.751350000000002
IND574117AAA,IND576201AAA,3.0238095238095237,2.5943400167084376,3,123.0,40.0,50.836400000000005
IND574202AAA,IND574239AAA,1.4727047146401984,1.5215065590771235,12,40.0,28.5,30.70735
IND574211AAA,IND574202AAA,2.473684210526316,2.5322067423460615,8,47.0,19.0,26.3832
IND574211AAA,IND574216AAA,2.9714285714285715,2.9714285714285715,2,71.0,24.0,34.88275
IND574216AAA,IND562132AAA,1.7030303030303031,1.6897283932179972,11,193.0,123.0,153.62220000000002
IND574216AAA,IND575004AAB,2.3,2.30240930940794,29,74.0,33.0,46.6399
IND574221AAA,IND562132AAA,1.5961538461538463,1.6854062142068773,59,176.0,122.0,152.94639999999998
IND574227AAA,IND574104AAA,1.8571428571428572,2.116700452110669,19,23.0,11.0,15.6123
IND574239AAA,IND574221AAA,1.5128205128205128,1.5113911151505135,7,53.0,35.0,33.2592
IND575004AAB,IND562132AAA,1.7121050130672368,1.7352733750463711,52,233.0,145.5,185.6605
IND575004AAB,IND574117AAA,2.3575989782886335,2.4736954759799588,10,68.0,29.0,32.0488
IND575004AAB,IND574211AAA,2.0555555555555554,2.9095996732026146,10,36.0,17.0,24.9097
IND575004AAB,IND574227AAA,2.037037037037037,1.9963200379867045,6,47.0,24.5,28.541249999999998
IND575004AAB,IND575014AAA,2.5175438596491224,2.5175438596491224,2,46.5,18.5,19.896349999999998
IND575004AAB,IND576101AAA,2.08,1.8821959548200684,3,98.0,47.0,52.4541
IND575004AAB,IND671323AAD,1.7407407407407407,1.7084520417853752,3,47.0,26.0,24.3258
IND575014AAA,IND403726AAA,1.6725663716814159,1.6932618569728457,13,300.0,188.0,199.2037
IND576101AAA,IND576201AAA,1.4889643463497455,1.5135729107715525,6,37.0,24.5,32.5115
IND576201AAA,IND581320AAA,1.9473684210526314,1.990951477793583,8,53.0,27.0,36.774950000000004
IND577002AAA,IND580028AAA,1.6158318425760285,1.6329642429660516,66,100.5,62.0,87.5149
IND577002AAA,IND581110AAE,2.3952119309262168,2.155812427898229,8,84.0,31.5,43.75505
IND577002AAA,IND581115AAC,2.0,2.11667276190295,76,37.0,19.0,26.5557
IND577101AAA,IND577116AAA,1.108695652173913,1.314418158567775,3,35.0,34.0,33.1241
IND577101AAA,IND577132AAD,2.1396103896103895,2.063110511042842,14,42.0,20.5,28.3656
IND577116AAA,IND577101AAA,1.1761363636363638,1.2227408594108167,16,33.0,22.0,30.69975
IND577126AAA,IND577201AAA,2.707692307692308,2.7271255060728747,3,168.0,63.0,66.57730000000001
IND577132AAD,IND573134AAB,1.7539184952978055,1.7108544251447477,20,50.0,29.5,34.664
IND577201AAA,IND562132AAA,1.9310344827586208,1.9435202965924097,101,223.0,120.0,157.4423
IND577201AAA,IND577432AAA,2.2027777777777775,2.2027777777777775,2,73.5,32.5,45.54185
IND577401AAA,IND562132AAA,2.695852534562212,2.9689283677609954,13,459.0,140.0,185.506
IND577401AAA,IND577201AAA,1.0606060606060606,1.0878572711374386,23,73.0,65.0,55.9741
IND577432AAA,IND577126AAA,2.1,2.1,1,42.0,20.0,27.2213
IND577501AAA,IND577002AAA,1.5684754521963824,1.6491702075190604,30,54.5,34.5,48.44225
IND577522AAA,IND562132AAA,1.402127659574468,1.412548499487909,80,118.0,88.0,112.84540000000001
IND577535AAC,IND577522AAA,1.5732142857142857,1.5705080758021936,30,49.0,34.5,49.530550000000005
IND577598AAB,IND573142AAA,1.8608590441621295,2.052041133129019,50,96.0,53.0,61.634550000000004
IND577598AAC,IND577501AAA,1.8716108452950557,1.9479807897788104,22,54.0,26.0,35.07495
IND580002AAA,IND580028AAA,4.979166666666666,4.979166666666666,2,112.5,20.5,23.8393
IND580028AAA,IND403726AAA,2.338129496402878,2.3638398586477667,87,234.0,98.0,124.7762
IND580028AAA,IND421302AAG,1.5423946668990458,1.7552653208759346,24,421.5,278.5,330.6658
IND580028AAA,IND562132AAA,1.7193801833260585,1.7078150803078633,64,262.0,154.5,206.55085000000003
IND580028AAA,IND580002AAA,3.4285714285714284,7.1370670995670995,16,72.0,21.0,26.34225
IND580028AAA,IND581402AAA,1.4549430599108764,1.4787198239140031,60,90.0,62.0,67.58485
IND580028AAA,IND590016AAA,2.150943396226415,2.540390106759998,65,120.0,52.0,74.30330000000001
IND580028AAA,IND591115AAB,1.7694352159468438,1.7562245514086898,12,62.0,36.0,51.00195
IND580028AAA,IND591123AAC,1.6666666666666667,1.9550280582367467,73,116.0,74.0,79.791
IND581110AAE,IND577002AAA,2.327272727272727,2.428486893786583,25,91.0,41.0,49.3949
IND581110AAE,IND581119AAB,1.7660738714090287,1.788861723432844,96,58.0,31.5,37.921099999999996
IND581115AAC,IND581110AAE,1.6172161172161172,1.6430110322022087,74,30.5,20.0,27.980800000000002
IND581119AAB,IND577002AAA,1.5923611111111111,2.015518499836776,54,45.0,29.5,31.88035
IND581303AAA,IND581325AAA,1.5030141843971632,1.507673718540049,8,112.5,75.0,81.01485
IND581303AAA,IND581400AAB,1.2932372505543237,1.2565488288585809,24,45.5,41.0,44.34705
IND581314AAA,IND403726AAA,1.8839285714285714,2.010592714954719,45,148.0,83.0,87.5409
IND581314AAA,IND581334AAA,1.5384615384615385,1.711080586080586,3,80.0,52.0,55.0292
IND581320AAA,IND575004AAB,2.2315400214720267,2.1649430193389594,6,151.0,73.0,87.95250000000001
IND581320AAA,IND581334AAA,1.4173684210526316,1.657423526765632,8,52.5,31.0,33.5627
IND581325AAA,IND580028AAA,1.9632996632996633,2.002412052588044,42,110.0,54.5,63.17465
IND581334AAA,IND581314AAA,1.7460407239819005,1.7191073185126893,8,81.0,50.5,54.5562
IND581334AAA,IND581320AAA,1.530791788856305,1.530791788856305,2,40.5,26.5,29.54045
IND581334AAA,IND581343AAC,2.2656641604010024,2.2656641604010024,2,45.0,20.0,21.346899999999998
IND581343AAC,IND581314AAA,1.7495652173913043,1.693515198174622,12,49.0,31.0,33.338499999999996
IND581400AAB,IND581325AAA,1.5884180790960452,1.4814337472760468,32,102.0,60.5,64.56155
IND581402AAA,IND577201AAA,1.394894894894895,1.3929116868885014,6,142.0,100.5,103.2532
IND581402AAA,IND577401AAA,1.4864864864864864,1.4398261120779126,27,86.0,63.0,59.0821
IND582101AAB,IND580028AAA,2.946557971014493,2.987522126826367,52,106.5,41.0,54.327799999999996
IND582209AAA,IND582101AAB,1.8461538461538463,1.9315768150307624,32,61.0,31.5,34.60315
IND583101AAA,IND577535AAC,1.7623007623007623,1.8892115946714596,30,67.0,37.0,52.6777
IND583101AAA,IND583201AAA,2.2319327731092438,2.3705762721330186,54,76.0,34.5,49.23195
IND583119AAA,IND583101AAA,2.7401960784313726,3.2327993667285995,18,76.0,30.5,38.9206
IND583201AAA,IND583101AAA,2.7444444444444445,3.0631115072291544,6,111.5,34.5,48.3698
IND583201AAA,IND583119AAA,1.8095238095238095,2.3441448031303103,18,42.0,24.0,26.4723
IND583201AAA,IND583227AAA,1.9615384615384615,2.0259956174595706,48,52.5,26.0,22.9325
IND583227AAA,IND583201AAA,2.48,2.210179211469534,3,62.0,25.0,22.5443
IND583227AAA,IND583231AAA,1.8333333333333333,1.9204145150228742,75,45.0,26.0,31.1975
IND583231AAA,IND583201AAA,2.2777777777777777,2.6330184350281267,45,41.0,17.0,23.4365
IND584101AAA,IND509124AAA,1.41663807890223,1.4632624434991046,42,70.0,51.0,47.217
IND584101AAA,IND518002AAA,3.345543345543345,3.2465811965811966,4,192.0,56.0,70.32945
IND584101AAA,IND584123AAA,1.3818849449204407,1.4254301451302676,10,37.5,28.0,30.654899999999998
IND584123AAA,IND584128AAA,1.4444444444444444,1.5190972222222223,4,49.0,34.0,37.65655
IND584128AAA,IND583121AAA,2.364973262032086,2.442007995556589,6,39.0,17.5,25.6875
IND585104AAA,IND585211AAA,1.8982758620689655,1.8269555482026314,70,49.0,28.5,36.70895
IND585104AAA,IND585307AAB,1.3943452380952381,1.3897531684391669,28,54.0,39.0,42.760850000000005
IND585104AAA,IND585314AAA,1.7894736842105263,2.377816164789849,20,68.0,29.0,32.21515
IND585104AAA,IND585330AAE,1.7714285714285714,1.790859621945404,60,62.0,35.0,49.73010000000001
IND585104AAA,IND586128AAA,1.5254237288135593,1.5880958168699764,131,73.0,50.0,54.9872
IND585211AAA,IND585104AAA,2.4,2.685591164166679,11,62.0,24.0,32.1835
IND585211AAA,IND585222AAA,1.45,1.5042510860922573,49,30.0,21.0,21.5955
IND585222AAA,IND585211AAA,1.3846153846153846,1.4297334311555325,12,29.0,22.5,23.55535
IND585222AAA,IND585307AAB,1.5283347863993026,1.5270681589016522,72,45.0,27.5,30.17675
IND585307AAB,IND585104AAA,3.440677966101695,3.7645017911868006,107,135.0,42.0,45.0445
IND585307AAB,IND585222AAA,1.42674253200569,1.4335270754625593,16,35.0,25.0,27.295900000000003
IND585314AAA,IND585104AAA,2.6191904047976013,3.4235135403880967,70,66.5,28.0,30.49295
IND585314AAA,IND586211AAA,1.64,1.6631863385178878,27,84.0,55.0,62.4067
IND585330AAE,IND585401AAA,1.8088235294117647,1.8524799021150191,42,49.0,26.5,37.758900000000004
IND585401AAA,IND502286AAB,2.1053113553113554,2.099068087414367,44,67.0,40.5,39.14505
IND586101AAA,IND416404AAA,2.3940217391304346,2.5146074871201205,12,73.5,33.0,47.2906
IND586101AAB,IND416404AAA,2.2093023255813953,2.2883750662706435,15,72.0,33.0,47.1275
IND586128AAA,IND585104AAA,3.200152207001522,3.3841980667017406,36,119.0,36.5,51.4551
IND586128AAA,IND586211AAA,1.5555555555555556,1.5719517447421905,71,37.0,25.0,28.0607
IND586211AAA,IND585314AAA,1.7395833333333333,1.8188582794971198,143,101.0,51.0,54.762
IND586211AAA,IND586128AAA,1.7,1.7337457144903954,15,56.0,35.0,34.9244
IND587103AAB,IND582101AAB,2.1630434782608696,2.0823371483907627,8,133.0,60.5,70.22290000000001
IND587103AAB,IND582209AAA,1.901639344262295,1.9072783337804111,51,90.0,48.0,57.5807
IND590016AAA,IND591302AAB,1.4061059907834101,1.5312314642264586,10,44.5,30.0,33.76235
IND591102AAA,IND591307AAC,2.0,2.0563396232178857,36,67.0,34.0,37.0445
IND591115AAB,IND580028AAA,1.9301801801801801,1.9684684684684683,6,70.0,37.0,50.9347
IND591115AAB,IND590016AAA,1.811764705882353,1.8457068311195446,8,46.0,24.0,34.107150000000004
IND591123AAC,IND587103AAB,1.6666666666666667,1.6614578686767076,55,85.0,51.0,60.4514
IND591126AAA,IND591102AAA,1.5666666666666667,1.5689668174962292,4,46.5,29.0,31.5019
IND591201AAA,IND586101AAB,1.6746031746031746,1.6180568459980222,6,121.0,74.0,84.29634999999999
IND591201AAA,IND591304AAA,1.38,1.3768873355796023,30,69.0,49.0,58.0837
IND591237AAB,IND591201AAA,1.5,1.462822510822511,5,33.0,22.0,24.008
IND591302AAB,IND580028AAA,2.0365853658536586,2.4131778070968215,29,119.0,62.0,79.6671
IND591302AAB,IND591115AAB,1.8453947368421053,1.9043907322654463,4,57.0,31.0,33.658249999999995
IND591304AAA,IND586101AAA,1.5238095238095237,1.5633650592406767,27,88.0,63.0,72.0023
IND591304AAA,IND586101AAB,1.4664011946241913,1.5232516836508767,16,78.5,56.0,64.96265
IND591307AAC,IND580002AAA,2.00278293135436,2.0495185975847248,8,124.5,63.0,67.89420000000001
IND591307AAC,IND580028AAA,2.441492123939761,2.483602975962729,20,164.5,74.0,80.1673
IND591307AAC,IND580030AAA,2.108695652173913,2.243272776404519,5,157.0,76.0,83.9016
IND600004AAA,IND600008AAC,5.6,5.275961538461539,4,76.0,13.5,12.166049999999998
IND600008AAA,IND600044AAC,1.9422180801491145,2.10959313414071,70,55.0,29.0,33.5311
IND600008AAC,IND600004AAA,2.357142857142857,2.357142857142857,1,33.0,14.0,13.2347
IND600008AAC,IND600013AAA,4.55,4.55,2,50.5,11.0,12.08535
IND600008AAC,IND600056AAB,2.2222222222222223,2.6489497251343663,71,67.0,29.0,33.5947
IND600016AAA,IND600119AAA,2.1575757575757573,2.331023347732017,16,38.5,21.0,18.032600000000002
IND600016AAB,IND600044AAC,1.7899159663865547,2.3146552751454568,90,47.5,26.5,31.1025
IND600016AAC,IND600056AAB,2.0277777777777777,2.0119949494949494,4,46.5,22.5,26.94565
IND600016AAC,IND600119AAA,1.681159420289855,1.8452735819499133,22,35.5,21.5,21.6492
IND600032AAB,IND600008AAC,6.0,6.0,2,48.0,8.0,10.0476
IND600032AAB,IND600044AAD,1.8954545454545455,1.8885992795083704,22,19.0,11.0,10.10465
IND600032AAB,IND600056AAB,1.7777777777777777,2.162317209225832,247,46.0,27.0,31.1874
IND600032AAB,IND600076AAB,2.0625,2.1392117074102366,84,25.5,14.0,14.36895
IND600044AAD,IND600032AAB,2.3301282051282053,2.495522533022533,12,29.0,11.0,10.5967
IND600044AAD,IND600048AAA,4.0,3.839475017735887,23,40.0,11.0,11.6484
IND600044AAD,IND600056AAB,1.6842105263157894,1.8770341819028526,51,39.0,19.0,22.4321
IND600044AAD,IND603001AAA,2.3918269230769234,2.4111883010063857,48,44.0,19.0,25.79795
IND600044AAD,IND603203AAA,3.670955882352941,3.787858893557423,4,44.0,11.5,14.483600000000001
IND600044AAE,IND600056AAB,1.8235294117647058,1.986579981394309,87,37.0,18.0,22.1196
IND600048AAA,IND600044AAD,2.159090909090909,2.159090909090909,2,22.5,10.5,11.07965
IND600056AAA,IND602105AAB,3.229166666666667,3.332018576661434,14,31.0,9.0,12.745750000000001
IND600056AAB,IND501359AAE,1.5994897959183674,1.6438623910801455,161,431.0,292.0,388.3733
IND600056AAB,IND524003AAA,1.5364238410596027,1.578133905243952,97,112.0,74.0,99.1084
IND600056AAB,IND530012AAA,1.717687074829932,1.6734710544413245,49,572.0,303.0,422.7484
IND600056AAB,IND560099AAB,1.6216374269005849,1.6269005572395854,148,230.0,146.0,168.2087
IND600056AAB,IND562132AAA,1.725493963233361,1.6651540941232146,208,292.0,171.0,200.56574999999998
IND600056AAB,IND600008AAC,2.4251336898395723,2.8424115675160784,160,52.5,21.0,29.620250000000002
IND600056AAB,IND600016AAC,2.3333333333333335,2.4183088133782347,49,54.0,26.0,30.1708
IND600056AAB,IND600032AAB,2.0185185185185186,2.259275671854428,208,47.0,24.0,26.85315
IND600056AAB,IND600044AAD,1.4705882352941178,1.5622317529552656,21,47.0,29.0,31.0371
IND600056AAB,IND600044AAE,1.6785714285714286,1.7458229343615084,103,50.0,29.0,31.2496
IND600056AAB,IND600076AAB,1.21875,1.4148830098136804,61,36.0,28.0,31.0735
IND600056AAB,IND600110AAA,1.6363636363636365,1.85930953383914,112,44.0,27.5,27.447000000000003
IND600056AAB,IND600116AAB,2.3798076923076925,2.8052949704980104,76,40.0,16.0,20.09745
IND600056AAB,IND605010AAB,1.4087396749267254,1.4726458540377179,78,127.5,88.5,96.36859999999999
IND600056AAB,IND605601AAA,1.2899159663865547,1.3424782245612215,40,102.5,84.5,94.51214999999999
IND600056AAB,IND631501AAA,2.125,2.1155377279370247,36,36.5,19.5,27.4071
IND600056AAB,IND632006AAA,1.62531328320802,1.6193115283062023,52,79.5,49.5,63.530449999999995
IND600056AAB,IND635802AAB,1.0909090909090908,1.1160058821197796,19,90.0,83.0,95.6459
IND600073AAA,IND603203AAA,2.0297619047619047,2.0297619047619047,2,19.0,9.5,13.1264
IND600076AAB,IND600032AAB,2.5409356725146197,2.6052731259968103,32,34.5,15.0,15.7082
IND600076AAB,IND600056AAB,1.9590840840840842,1.977135902871197,8,46.0,27.0,29.571400000000004
IND600083AAA,IND600116AAB,2.0357142857142856,2.0357142857142856,2,26.5,13.0,13.6142
IND600110AAA,IND600056AAB,1.975,2.0534410949528175,40,53.0,26.5,32.93665
IND600110AAA,IND600056AAD,2.111111111111111,2.084580323357413,4,52.5,27.5,29.8637
IND600116AAB,IND600056AAA,1.9090909090909092,2.8,5,21.0,11.0,11.8422
IND600116AAB,IND600056AAB,1.7777777777777777,1.7987465790914068,10,32.0,18.0,21.959899999999998
IND600116AAB,IND602024AAA,1.8375,2.5496103475128242,20,29.0,16.0,16.79085
IND600119AAA,IND600016AAC,2.321428571428571,3.3952750650572794,18,47.5,19.0,15.710450000000002
IND602001AAA,IND600116AAB,2.25,2.7313876257841776,12,51.5,24.0,29.337000000000003
IND602001AAB,IND609001AAA,2.301994301994302,2.3556629845329535,22,50.5,21.5,29.896099999999997
IND602024AAA,IND600116AAB,2.6294117647058823,2.840905572755418,8,47.0,16.0,16.56535
IND602024AAA,IND602001AAA,2.4772727272727275,2.594426406926407,18,25.0,9.0,13.53485
IND603001AAA,IND603301AAA,1.411764705882353,1.5700559267752388,49,34.0,26.0,28.0129
IND603102AAA,IND600056AAB,1.872340425531915,1.9372886467928818,35,92.0,47.0,52.6439
IND603203AAA,IND600044AAD,3.0555555555555554,3.130293477889632,26,39.0,12.5,14.042850000000001
IND603203AAA,IND600048AAA,1.6666666666666667,1.6666666666666667,2,20.0,12.0,14.162
IND603301AAA,IND600044AAD,2.927544565842438,3.180207674352627,112,107.0,34.0,45.007000000000005
IND604303AAA,IND603102AAA,1.875,1.8083405915213695,11,75.0,38.0,50.3017
